order_id,order_amount_paise,currency,order_datetime,customer_id,order_status,payment_method
ORD4019,899900,INR,2026-08-12T19:36:00,CUST1222,paid,upi
ORD4016,75000,INR,2026-08-12T19:44:00,CUST1041,refunded,card
ORD4121,34999,INR,2026-08-12T20:41:00,CUST1165,failed,upi
ORD4110,19900,INR,2026-08-12T21:15:00,CUST1050,refunded,upi
ORD4129,575000,INR,2026-08-12T21:33:00,CUST1239,paid,upi
ORD4097,19900,INR,2026-08-12T21:44:00,CUST1137,paid,card
ORD4040,19950,INR,2026-08-13T10:38:00,CUST1289,paid,upi
ORD4134,75000,INR,2026-08-13T11:20:00,CUST1278,failed,upi
ORD4123,120000,INR,2026-08-13T12:19:00,CUST1085,paid,netbanking
ORD4126,120000,INR,2026-08-13T12:26:00,CUST1015,paid,upi
ORD4014,29900,INR,2026-08-13T13:32:00,CUST1359,paid,upi
ORD4120,59900,INR,2026-08-13T13:50:00,CUST1193,paid,card
ORD4006,59900,INR,2026-08-13T14:19:00,CUST1135,paid,wallet
ORD4090,49950,INR,2026-08-13T17:01:00,CUST1393,paid,upi
ORD4001,249900,INR,2026-08-13T18:03:00,CUST1126,paid,upi
ORD4030,899900,INR,2026-08-13T21:23:00,CUST1040,paid,upi
ORD4025,45050,INR,2026-08-14T13:35:00,CUST1353,paid,upi
ORD4027,45099,INR,2026-08-14T13:42:00,CUST1182,failed,card
ORD4065,49950,INR,2026-08-14T16:08:00,CUST1091,paid,card
ORD4114,89950,INR,2026-08-14T16:24:00,CUST1296,paid,upi
ORD4108,34900,INR,2026-08-14T16:33:00,CUST1127,paid,upi
ORD4101,59900,INR,2026-08-14T17:01:00,CUST1169,failed,upi
ORD4032,45000,INR,2026-08-14T17:35:00,CUST1300,paid,upi
ORD4140,45000,INR,2026-08-14T18:46:00,CUST1221,failed,card
ORD4118,24900,INR,2026-08-14T19:15:00,CUST1352,failed,netbanking
ORD4087,19900,INR,2026-08-14T21:26:00,CUST1099,paid,wallet
ORD4102,29900,INR,2026-08-15T08:10:00,CUST1310,paid,upi
ORD4095,49950,INR,2026-08-15T09:04:00,CUST1284,failed,card
ORD4008,45050,INR,2026-08-15T09:19:00,CUST1094,failed,card
ORD4020,45000,INR,2026-08-15T10:03:00,CUST1317,failed,upi
ORD4005,399900,INR,2026-08-15T11:34:00,CUST1353,paid,upi
ORD4044,399900,INR,2026-08-15T12:31:00,CUST1062,failed,upi
ORD4028,59900,INR,2026-08-15T12:41:00,CUST1088,refunded,netbanking
ORD4138,75000,INR,2026-08-15T14:09:00,CUST1151,failed,card
ORD4012,575000,INR,2026-08-15T16:22:00,CUST1055,paid,card
ORD4128,49900,INR,2026-08-15T17:06:00,CUST1248,paid,upi
ORD4038,399900,INR,2026-08-15T17:18:00,CUST1288,paid,upi
ORD4117,899900,INR,2026-08-15T17:37:00,CUST1007,paid,upi
ORD4062,49900,INR,2026-08-15T18:38:00,CUST1070,refunded,netbanking
ORD4078,19900,INR,2026-08-15T20:23:00,CUST1241,paid,card
ORD4076,899900,INR,2026-08-15T21:24:00,CUST1130,paid,upi
ORD4010,49950,INR,2026-08-16T08:35:00,CUST1004,paid,card
ORD4073,29900,INR,2026-08-16T09:06:00,CUST1250,paid,upi
ORD4003,29999,INR,2026-08-16T10:48:00,CUST1064,refunded,card
ORD4075,34900,INR,2026-08-16T13:29:00,CUST1036,paid,card
ORD4139,59900,INR,2026-08-16T13:54:00,CUST1121,paid,upi
ORD4002,19900,INR,2026-08-16T16:06:00,CUST1093,refunded,upi
ORD4091,19900,INR,2026-08-16T16:40:00,CUST1114,paid,card
ORD4054,75000,INR,2026-08-16T17:18:00,CUST1244,paid,upi
ORD4106,19900,INR,2026-08-16T18:03:00,CUST1120,paid,netbanking
ORD4081,29950,INR,2026-08-16T19:23:00,CUST1034,paid,upi
ORD4149,399900,INR,2026-08-16T21:04:00,CUST1097,failed,upi
ORD4072,120099,INR,2026-08-16T21:23:00,CUST1092,paid,upi
ORD4011,34900,INR,2026-08-17T08:45:00,CUST1236,paid,card
ORD4059,59900,INR,2026-08-17T10:11:00,CUST1109,paid,upi
ORD4104,29950,INR,2026-08-17T11:29:00,CUST1342,paid,upi
ORD4042,899900,INR,2026-08-17T12:30:00,CUST1081,refunded,upi
ORD4135,120000,INR,2026-08-17T14:00:00,CUST1001,paid,upi
ORD4136,249900,INR,2026-08-17T14:21:00,CUST1369,refunded,upi
ORD4143,19900,INR,2026-08-17T14:55:00,CUST1226,refunded,upi
ORD4022,59999,INR,2026-08-17T14:57:00,CUST1321,refunded,wallet
ORD4009,45000,INR,2026-08-17T15:45:00,CUST1183,paid,wallet
ORD4145,59999,INR,2026-08-17T16:01:00,CUST1303,paid,upi
ORD4046,75000,INR,2026-08-17T16:35:00,CUST1137,paid,upi
ORD4033,29900,INR,2026-08-17T17:41:00,CUST1115,failed,wallet
ORD4018,19950,INR,2026-08-17T18:26:00,CUST1106,paid,upi
ORD4074,59950,INR,2026-08-17T18:48:00,CUST1317,refunded,upi
ORD4107,75000,INR,2026-08-17T19:56:00,CUST1102,paid,upi
ORD4023,75000,INR,2026-08-17T21:21:00,CUST1280,paid,upi
ORD4092,24900,INR,2026-08-18T09:08:00,CUST1160,paid,card
ORD4015,45000,INR,2026-08-18T09:19:00,CUST1320,paid,card
ORD4037,45000,INR,2026-08-18T13:02:00,CUST1262,paid,upi
ORD4024,49999,INR,2026-08-18T13:04:00,CUST1388,paid,card
ORD4112,59900,INR,2026-08-18T17:05:00,CUST1309,paid,upi
ORD4064,89900,INR,2026-08-18T17:14:00,CUST1384,paid,upi
ORD4056,34900,INR,2026-08-18T20:03:00,CUST1032,paid,card
ORD4050,89950,INR,2026-08-19T10:02:00,CUST1055,paid,card
ORD4049,75000,INR,2026-08-19T12:46:00,CUST1381,paid,upi
ORD4000,89900,INR,2026-08-19T12:47:00,CUST1397,paid,netbanking
ORD4041,120050,INR,2026-08-19T16:09:00,CUST1115,paid,upi
ORD4017,34999,INR,2026-08-19T16:59:00,CUST1128,paid,upi
ORD4113,19900,INR,2026-08-19T17:11:00,CUST1312,paid,card
ORD4043,45050,INR,2026-08-19T17:16:00,CUST1010,paid,upi
ORD4013,45000,INR,2026-08-19T19:49:00,CUST1046,paid,upi
ORD4132,75000,INR,2026-08-19T20:06:00,CUST1093,paid,card
ORD4057,24950,INR,2026-08-20T08:21:00,CUST1025,paid,card
ORD4094,34900,INR,2026-08-20T11:17:00,CUST1146,paid,card
ORD4084,89999,INR,2026-08-20T14:10:00,CUST1048,refunded,card
ORD4130,1250000,INR,2026-08-20T14:59:00,CUST1244,paid,netbanking
ORD4051,59999,INR,2026-08-20T16:12:00,CUST1362,paid,card
ORD4039,29999,INR,2026-08-20T16:23:00,CUST1244,refunded,upi
ORD4125,34950,INR,2026-08-20T16:46:00,CUST1305,paid,upi
ORD4083,45000,INR,2026-08-20T17:27:00,CUST1231,refunded,upi
ORD4045,19900,INR,2026-08-20T17:28:00,CUST1006,paid,card
ORD4052,899900,INR,2026-08-20T18:30:00,CUST1349,paid,upi
ORD4146,19900,INR,2026-08-20T18:39:00,CUST1394,paid,upi
ORD4069,24950,INR,2026-08-20T20:14:00,CUST1071,paid,card
ORD4109,120050,INR,2026-08-20T21:58:00,CUST1073,paid,upi
ORD4048,45000,INR,2026-08-21T09:01:00,CUST1172,refunded,upi
ORD4085,899900,INR,2026-08-21T09:15:00,CUST1241,paid,upi
ORD4053,24900,INR,2026-08-21T11:57:00,CUST1355,paid,netbanking
ORD4137,75000,INR,2026-08-21T12:01:00,CUST1100,paid,card
ORD4063,89900,INR,2026-08-21T12:09:00,CUST1284,paid,netbanking
ORD4026,120000,INR,2026-08-21T12:21:00,CUST1396,paid,upi
ORD4111,575000,INR,2026-08-21T12:57:00,CUST1240,paid,upi
ORD4036,45050,INR,2026-08-21T13:00:00,CUST1352,refunded,netbanking
ORD4071,29900,INR,2026-08-21T13:50:00,CUST1323,paid,card
ORD4147,899900,INR,2026-08-21T14:51:00,CUST1193,paid,netbanking
ORD4029,1250000,INR,2026-08-21T15:23:00,CUST1085,paid,upi
ORD4100,19900,INR,2026-08-21T16:01:00,CUST1223,paid,card
ORD4133,24900,INR,2026-08-21T16:37:00,CUST1033,paid,upi
ORD4115,29950,INR,2026-08-21T16:42:00,CUST1303,paid,upi
ORD4055,49999,INR,2026-08-21T16:56:00,CUST1299,paid,upi
ORD4070,34900,INR,2026-08-21T17:24:00,CUST1314,paid,upi
ORD4119,75099,INR,2026-08-21T17:39:00,CUST1061,paid,upi
ORD4031,120099,INR,2026-08-21T18:46:00,CUST1215,paid,upi
ORD4082,34900,INR,2026-08-21T19:29:00,CUST1022,paid,card
