txn_id,txn_type,order_ref,gross_amount_paise,fee_paise,gst_on_fee_paise,net_amount_paise,txn_datetime,settlement_id,payment_method,status
pay_000040,payment,ORD4039,34900,0,0,34900,2026-08-13T18:27:00,setl_0003,upi,captured
pay_000072,payment,ORD4071,29900,598,108,29194,2026-08-13T19:40:00,setl_0003,card,captured
pay_000023,payment,ORD4022,59999,0,0,59999,2026-08-13T19:45:00,setl_0003,upi,refunded
pay_000014,payment,ORD4013,59900,0,0,59900,2026-08-13T19:49:00,setl_0003,upi,captured
pay_000077,payment,ORD4076,19900,398,72,19430,2026-08-13T20:04:00,setl_0003,card,captured
pay_000046,payment,ORD4045,24950,500,0,24450,2026-08-13T20:09:00,setl_0003,upi,captured
pay_000073,payment,ORD4072,399900,1200,216,398484,2026-08-13T20:12:00,setl_0003,netbanking,captured
pay_000188,payment,ORD4187,34900,0,0,34900,2026-08-13T21:19:00,setl_0003,upi,captured
pay_000097,payment,ORD4096,120000,2400,432,117168,2026-08-14T08:00:00,setl_0004,card,refunded
pay_000029,payment,ORD4028,24950,0,0,24950,2026-08-14T08:01:00,setl_0004,upi,captured
pay_000242,payment,ORD4096,120000,2400,432,117168,2026-08-14T08:02:22,,card,voided
pay_000181,payment,ORD4180,75050,1501,270,73279,2026-08-14T08:20:00,setl_0004,card,captured
pay_000038,payment,ORD4037,89900,1798,324,87778,2026-08-14T10:43:00,setl_0004,card,captured
pay_000048,payment,ORD4047,75099,1502,270,73327,2026-08-14T10:45:00,setl_0004,card,captured
pay_000248,payment,ORD4047,75099,1502,270,73327,2026-08-14T10:46:38,,card,voided
pay_000150,payment,ORD4149,24900,0,0,24900,2026-08-14T11:12:00,setl_0004,upi,captured
pay_000065,payment,ORD4064,49950,1200,216,48534,2026-08-14T11:30:00,setl_0004,netbanking,captured
pay_000183,payment,ORD4182,75000,0,0,75000,2026-08-14T13:31:00,setl_0004,upi,captured
pay_000172,payment,ORD4171,899900,17998,3240,879662,2026-08-14T15:56:00,setl_0004,card,captured
pay_000056,payment,ORD4055,24950,500,90,24360,2026-08-14T15:58:00,setl_0004,card,captured
pay_000244,payment,ORD4055,24950,499,90,24361,2026-08-14T16:00:02,,card,voided
pay_000140,payment,ORD4139,120000,0,0,120000,2026-08-14T16:34:00,setl_0004,upi,captured
pay_000079,payment,ORD4078,29950,0,0,29950,2026-08-14T18:06:00,setl_0004,upi,captured
pay_000131,payment,ORD4130,29900,598,108,29194,2026-08-14T18:09:00,setl_0004,card,refunded
rfnd_000225,refund,ORD4023,-37500,0,0,-37500,2026-08-14T19:04:00,setl_0004,card,processed
rfnd_000207,refund,ORD4022,-59999,0,0,-59999,2026-08-14T19:45:00,setl_0004,upi,processed
pay_000121,payment,ORD4120,19999,0,0,0,2026-08-14T20:01:00,,upi,failed
rfnd_000228,refund,ORD4076,-9900,0,0,-9900,2026-08-14T20:04:00,setl_0004,card,processed
pay_000044,payment,ORD4043,45099,0,0,45099,2026-08-14T21:38:00,setl_0004,upi,refunded
pay_000012,payment,ORD4011,24900,0,0,24900,2026-08-15T08:26:00,setl_0005,upi,captured
pay_000099,payment,ORD4098,899900,0,0,0,2026-08-15T09:51:00,,card,failed
pay_000030,payment,ORD4029,89900,2023,324,87553,2026-08-15T10:04:00,setl_0005,card,captured
pay_000041,payment,ORD4040,49900,998,180,48722,2026-08-15T11:08:00,setl_0005,card,refunded
pay_000157,payment,ORD4156,75000,1500,270,73230,2026-08-15T11:21:00,setl_0005,card,captured
pay_000162,payment,ORD4161,575000,0,0,575000,2026-08-15T13:05:00,setl_0005,upi,captured
pay_000110,payment,ORD4109,24900,0,0,24900,2026-08-15T13:31:00,setl_0005,upi,captured
pay_000080,payment,ORD4079,49950,0,0,49950,2026-08-15T14:29:00,setl_0005,upi,captured
pay_000006,payment,ORD4005,89900,1798,324,87778,2026-08-15T15:37:00,setl_0005,card,captured
pay_000138,payment,ORD4137,59999,1200,216,58583,2026-08-15T15:50:00,setl_0005,netbanking,captured
pay_000102,payment,ORD4101,75000,1500,270,73230,2026-08-15T16:09:00,setl_0005,card,captured
pay_000019,payment,ORD4018,120050,0,0,0,2026-08-15T17:29:00,,netbanking,failed
rfnd_000209,refund,ORD4130,-29900,0,0,-29900,2026-08-15T18:09:00,setl_0005,card,processed
pay_000119,payment,ORD4118,34999,0,0,34999,2026-08-15T18:25:00,setl_0005,upi,captured
pay_000116,payment,ORD4115,24900,498,90,24312,2026-08-15T18:46:00,setl_0005,card,captured
pay_000068,payment,ORD4067,75000,226,0,74774,2026-08-15T19:22:00,setl_0005,upi,refunded
pay_000076,payment,ORD4075,89900,0,0,89900,2026-08-15T21:23:00,setl_0005,upi,captured
rfnd_000210,refund,ORD4043,-45099,0,0,-45099,2026-08-15T21:38:00,setl_0005,upi,processed
rfnd_000211,refund,ORD4096,-120000,0,0,-120000,2026-08-16T08:00:00,setl_0006,card,processed
pay_000174,payment,ORD4173,575000,0,0,0,2026-08-16T08:20:00,,card,failed
pay_000018,payment,ORD4017,120000,0,0,120000,2026-08-16T09:04:00,setl_0006,upi,captured
pay_000094,payment,ORD4093,29950,0,0,29950,2026-08-16T10:24:00,setl_0006,upi,captured
pay_000051,payment,ORD4050,19950,399,72,19479,2026-08-16T10:28:00,setl_0006,card,captured
pay_000020,payment,ORD4019,34999,0,0,34999,2026-08-16T10:40:00,setl_0006,upi,captured
rfnd_000214,refund,ORD4040,-49900,0,0,-49900,2026-08-16T11:08:00,setl_0006,card,processed
pay_000143,payment,ORD4142,75000,0,0,75000,2026-08-16T11:58:00,setl_0006,upi,captured
pay_000011,payment,ORD4010,34900,0,0,34900,2026-08-16T14:04:00,setl_0006,upi,captured
pay_000154,payment,ORD4153,59999,0,0,59999,2026-08-16T14:49:00,setl_0006,upi,captured
pay_000130,payment,ORD4129,19950,0,0,19950,2026-08-16T16:18:00,setl_0006,upi,captured
pay_000089,payment,ORD4088,24950,449,81,24420,2026-08-16T16:31:00,setl_0006,wallet,captured
pay_000246,payment,ORD4088,24950,449,81,24420,2026-08-16T16:33:52,,wallet,voided
pay_000149,payment,ORD4148,49950,999,180,48771,2026-08-16T16:47:00,setl_0006,card,captured
pay_000179,payment,ORD4178,249900,0,0,249900,2026-08-16T17:07:00,setl_0006,upi,captured
pay_000156,payment,ORD4155,34999,500,0,34499,2026-08-16T17:44:00,setl_0006,upi,captured
pay_000070,payment,ORD4069,120000,0,0,120000,2026-08-16T18:26:00,setl_0006,upi,captured
pay_000147,payment,ORD4146,45099,0,0,45099,2026-08-16T19:45:00,setl_0006,upi,captured
pay_000118,payment,ORD4117,24900,498,90,24312,2026-08-16T19:57:00,setl_0006,card,captured
rfnd_000229,refund,ORD4120,-9900,0,0,-9900,2026-08-16T20:01:00,setl_0006,upi,processed
pay_000086,payment,ORD4085,29900,598,108,29194,2026-08-16T20:11:00,setl_0006,card,captured
pay_000087,payment,ORD4086,1250000,0,0,1250000,2026-08-17T09:00:00,setl_0007,upi,captured
pay_000142,payment,ORD4141,89900,0,0,89900,2026-08-17T09:47:00,setl_0007,upi,captured
pay_000026,payment,ORD4025,45000,0,0,45000,2026-08-17T11:03:00,setl_0007,upi,captured
pay_000062,payment,ORD4061,89900,1798,324,87778,2026-08-17T11:26:00,setl_0007,card,captured
rfnd_000219,refund,ORD4010,-17400,0,0,-17400,2026-08-17T14:04:00,setl_0007,upi,processed
pay_000022,payment,ORD4021,24900,0,0,24900,2026-08-17T17:05:00,setl_0007,upi,captured
pay_000153,payment,ORD4152,34900,0,0,34900,2026-08-17T17:45:00,setl_0007,upi,refunded
pay_000043,payment,ORD4042,120050,0,0,120050,2026-08-17T18:20:00,setl_0007,upi,captured
pay_000163,payment,ORD4162,120099,0,0,120099,2026-08-17T19:08:00,setl_0007,upi,captured
rfnd_000203,refund,ORD4067,-75000,0,0,-75000,2026-08-17T19:22:00,setl_0007,upi,processed
pay_000037,payment,ORD4036,75000,1200,216,73584,2026-08-17T20:39:00,setl_0007,netbanking,captured
pay_000135,payment,ORD4134,59900,1198,216,58486,2026-08-17T21:16:00,setl_0007,card,refunded
pay_000001,payment,ORD4000,899900,0,0,899900,2026-08-17T21:35:00,setl_0007,upi,captured
pay_000114,payment,ORD4113,19900,150,0,19750,2026-08-17T21:43:00,setl_0007,upi,captured
pay_000192,payment,ORD4191,45099,0,0,45099,2026-08-18T08:00:00,setl_0008,upi,captured
pay_000063,payment,ORD4062,1250000,25000,4500,1220500,2026-08-18T08:33:00,setl_0008,card,captured
pay_000120,payment,ORD4119,29900,0,0,29900,2026-08-18T10:53:00,setl_0008,upi,captured
pay_000190,payment,ORD4189,399900,7997,1440,390463,2026-08-18T11:19:00,setl_0008,card,captured
pay_000177,payment,ORD4176,59900,0,0,0,2026-08-18T11:34:00,,netbanking,failed
pay_000164,payment,ORD4163,575000,11500,2070,561430,2026-08-18T12:10:00,setl_0008,card,captured
pay_000096,payment,ORD4095,89900,1798,324,87778,2026-08-18T12:30:00,setl_0008,card,captured
pay_000197,payment,ORD4196,89999,0,0,89999,2026-08-18T12:32:00,setl_0008,upi,captured
pay_000066,payment,ORD4065,120000,1200,216,119584,2026-08-18T13:06:00,setl_0008,netbanking,refunded
pay_000057,payment,ORD4056,29950,0,0,29950,2026-08-18T13:43:00,setl_0008,upi,captured
pay_000125,payment,ORD4124,49900,0,0,0,2026-08-18T13:48:00,,card,failed
pay_000158,payment,ORD4157,24999,500,90,24409,2026-08-18T13:50:00,setl_0008,card,captured
pay_000144,payment,ORD4143,575000,0,0,575000,2026-08-18T15:10:00,setl_0008,upi,captured
pay_000092,payment,ORD4091,89999,1200,216,88583,2026-08-18T16:32:00,setl_0008,netbanking,captured
pay_000028,payment,ORD4027,19950,1200,216,18534,2026-08-18T17:08:00,setl_0008,netbanking,captured
pay_000078,payment,ORD4077,29900,0,0,29900,2026-08-18T17:30:00,setl_0008,upi,captured
pay_000105,payment,ORD4104,45099,902,162,44035,2026-08-18T17:54:00,setl_0008,card,captured
pay_000189,payment,ORD4188,49999,1200,216,48583,2026-08-18T18:18:00,setl_0008,netbanking,captured
pay_000137,payment,ORD4136,19900,1200,216,18484,2026-08-18T20:33:00,setl_0008,netbanking,captured
rfnd_000224,refund,ORD4036,-37500,0,0,-37500,2026-08-18T20:39:00,setl_0008,netbanking,processed
pay_000196,payment,ORD4195,575000,11500,2070,561430,2026-08-18T20:41:00,setl_0008,card,refunded
pay_000052,payment,ORD4051,899900,0,0,899900,2026-08-18T20:52:00,setl_0008,upi,captured
rfnd_000201,refund,ORD4134,-59900,0,0,-59900,2026-08-18T21:16:00,setl_0008,card,processed
rfnd_000220,refund,ORD4000,-449900,0,0,-449900,2026-08-18T21:35:00,setl_0008,upi,processed
pay_000045,payment,ORD4044,75000,0,0,75000,2026-08-19T08:41:00,setl_0009,upi,captured
pay_000152,payment,ORD4151,29900,0,0,29900,2026-08-19T09:08:00,setl_0009,upi,captured
pay_000025,payment,ORD4024,34900,0,0,34900,2026-08-19T09:17:00,setl_0009,upi,captured
pay_000115,payment,ORD4114,49900,0,0,0,2026-08-19T09:44:00,,netbanking,failed
pay_000173,payment,ORD4172,575000,0,0,575000,2026-08-19T09:57:00,setl_0009,upi,captured
pay_000061,payment,ORD4060,1250000,0,0,1250000,2026-08-19T11:19:00,setl_0009,upi,captured
rfnd_000221,refund,ORD4061,-44900,0,0,-44900,2026-08-19T11:26:00,setl_0009,card,processed
pay_000103,payment,ORD4102,59900,1198,216,58486,2026-08-19T12:40:00,setl_0009,card,captured
pay_000112,payment,ORD4111,29950,1099,108,28743,2026-08-19T13:18:00,setl_0009,card,captured
pay_000084,payment,ORD4083,45000,1400,162,44438,2026-08-19T13:51:00,setl_0009,card,captured
pay_000195,payment,ORD4194,899900,0,0,899900,2026-08-19T14:00:00,setl_0009,upi,captured
pay_000169,payment,ORD4168,29900,0,0,29900,2026-08-19T14:11:00,setl_0009,upi,refunded
pay_000035,payment,ORD4034,89900,0,0,89900,2026-08-19T15:28:00,setl_0009,upi,captured
pay_000151,payment,ORD4150,75050,0,0,75050,2026-08-19T15:46:00,setl_0009,upi,refunded
pay_000132,payment,ORD4131,49900,-1,0,49901,2026-08-19T15:58:00,setl_0009,upi,captured
pay_000117,payment,ORD4116,89900,0,0,89900,2026-08-19T18:58:00,setl_0009,upi,refunded
pay_000101,payment,ORD4100,59950,-1,0,59951,2026-08-19T19:07:00,setl_0009,upi,captured
pay_000128,payment,ORD4127,19900,150,0,19750,2026-08-20T08:33:00,setl_0010,upi,refunded
pay_000186,payment,ORD4185,49900,1425,216,48259,2026-08-20T09:19:00,setl_0010,netbanking,captured
pay_000124,payment,ORD4123,59900,1198,216,58486,2026-08-20T10:06:00,setl_0010,card,captured
pay_000167,payment,ORD4166,59999,1199,216,58584,2026-08-20T10:19:00,setl_0010,card,refunded
pay_000126,payment,ORD4125,24999,0,0,0,2026-08-20T10:31:00,,netbanking,failed
pay_000060,payment,ORD4059,89900,0,0,89900,2026-08-20T10:33:00,setl_0010,upi,captured
pay_000109,payment,ORD4108,49950,0,0,49950,2026-08-20T10:35:00,setl_0010,upi,captured
pay_000161,payment,ORD4160,34950,0,0,0,2026-08-20T11:49:00,,card,failed
pay_000107,payment,ORD4106,19900,0,0,19900,2026-08-20T11:56:00,setl_0010,upi,captured
rfnd_000227,refund,ORD4142,-37500,0,0,-37500,2026-08-20T11:58:00,setl_0010,upi,processed
pay_000088,payment,ORD4087,59999,0,0,59999,2026-08-20T12:21:00,,upi,captured
pay_000127,payment,ORD4126,59900,1200,216,58484,2026-08-20T13:54:00,,netbanking,captured
pay_000178,payment,ORD4177,120000,0,0,120000,2026-08-20T13:55:00,,upi,captured
pay_000098,payment,ORD4097,899900,0,0,899900,2026-08-20T14:03:00,setl_0010,upi,captured
pay_000241,payment,ORD4097,899900,0,0,899900,2026-08-20T14:04:01,,upi,voided
pay_000033,payment,ORD4032,120000,0,0,120000,2026-08-20T14:24:00,,upi,captured
pay_000039,payment,ORD4038,575000,500,0,574500,2026-08-20T15:31:00,setl_0010,upi,captured
rfnd_000217,refund,ORD4152,-34900,0,0,-34900,2026-08-20T17:45:00,setl_0010,upi,processed
pay_000004,payment,ORD4003,120000,1200,216,118584,2026-08-20T19:39:00,,netbanking,captured
rfnd_000204,refund,ORD4195,-575000,0,0,-575000,2026-08-20T20:41:00,setl_0010,card,processed
rfnd_000223,refund,ORD4134,-29900,0,0,-29900,2026-08-20T21:16:00,setl_0010,card,processed
pay_000074,payment,ORD4073,59950,0,0,59950,2026-08-21T09:16:00,,upi,captured
pay_000199,payment,ORD4198,34999,700,126,34173,2026-08-21T11:16:00,,card,captured
rfnd_000215,refund,ORD4176,-59900,0,0,-59900,2026-08-21T11:34:00,setl_0011,netbanking,processed
pay_000160,payment,ORD4159,34999,630,113,34256,2026-08-21T11:59:00,,wallet,captured
pay_000008,payment,ORD4007,89900,150,0,89750,2026-08-21T12:20:00,setl_0011,upi,captured
rfnd_000212,refund,ORD4065,-120000,0,0,-120000,2026-08-21T13:06:00,setl_0011,netbanking,processed
pay_000082,payment,ORD4081,1250000,0,0,1250000,2026-08-21T13:25:00,,upi,captured
rfnd_000216,refund,ORD4168,-29900,0,0,-29900,2026-08-21T14:11:00,setl_0011,upi,processed
pay_000175,payment,ORD4174,45099,1200,216,43683,2026-08-21T14:38:00,,netbanking,captured
rfnd_000205,refund,ORD4150,-75050,0,0,-75050,2026-08-21T15:46:00,setl_0011,upi,processed
pay_000194,payment,ORD4193,29900,598,108,29194,2026-08-21T16:01:00,,card,captured
pay_000185,payment,ORD4184,34900,628,113,34159,2026-08-21T16:12:00,,wallet,captured
pay_000058,payment,ORD4057,75050,1501,270,73279,2026-08-21T16:53:00,,card,captured
pay_000106,payment,ORD4105,34900,628,113,34159,2026-08-21T17:12:00,,wallet,captured
rfnd_000222,refund,ORD4104,-22500,0,0,-22500,2026-08-21T17:54:00,setl_0011,card,processed
pay_000031,payment,ORD4030,49900,0,0,49900,2026-08-21T19:08:00,,upi,captured
pay_000067,payment,ORD4066,29900,0,0,29900,2026-08-21T20:01:00,,upi,captured
rfnd_000218,refund,ORD4116,-89900,0,0,-89900,2026-08-22T18:58:00,setl_0012,upi,processed
rfnd_000206,refund,ORD4127,-19900,0,0,-19900,2026-08-23T08:33:00,setl_0013,upi,processed
rfnd_000208,refund,ORD4166,-59999,0,0,-59999,2026-08-23T10:19:00,setl_0013,card,processed
rfnd_000230,refund,ORD4108,-24900,0,0,-24900,2026-08-23T10:35:00,setl_0013,upi,processed
rfnd_000226,refund,ORD4100,-29900,0,0,-29900,2026-08-23T19:07:00,setl_0013,upi,processed
cb_000237,chargeback,ORD4103,-75000,50000,9000,-134000,2026-09-01T12:46:00,setl_0014,upi,lost
cb_000231,chargeback,ORD4079,-49950,50000,9000,-108950,2026-09-02T14:29:00,setl_0015,upi,lost
cb_000233,chargeback,ORD4156,-75000,50000,9000,-134000,2026-09-07T11:21:00,setl_0016,card,lost
cb_000236,chargeback,ORD4041,-34950,50000,9000,-93950,2026-09-08T09:28:00,setl_0017,upi,lost
cb_000238,chargeback,ORD4149,-24900,50000,9000,-83900,2026-09-08T11:12:00,setl_0017,upi,lost
cb_000234,chargeback,ORD4055,-24950,50000,9000,-83950,2026-09-10T15:58:00,setl_0018,card,lost
cb_000239,chargeback,ORD4166,-59999,50000,9000,-118999,2026-09-13T10:19:00,setl_0019,card,lost
cb_000235,chargeback,ORD4010,-34900,50000,9000,-93900,2026-09-14T14:04:00,setl_0020,upi,lost
cb_000232,chargeback,ORD4086,-1250000,50000,9000,-1309000,2026-09-15T09:00:00,setl_0021,upi,lost
