order_id,order_amount_paise,currency,order_datetime,customer_id,order_status,payment_method
ORD4979,59950,INR,2026-08-12T09:47:00,CUST1020,paid,card
ORD4570,75000,INR,2026-08-12T09:54:00,CUST1338,paid,card
ORD4981,49900,INR,2026-08-12T09:56:00,CUST1137,paid,upi
ORD4219,45099,INR,2026-08-12T10:02:00,CUST1225,paid,upi
ORD4059,75099,INR,2026-08-12T10:06:00,CUST1300,paid,wallet
ORD4461,49900,INR,2026-08-12T10:40:00,CUST1052,paid,upi
ORD4514,49999,INR,2026-08-12T10:41:00,CUST1005,paid,upi
ORD4530,249900,INR,2026-08-12T10:41:00,CUST1192,paid,card
ORD4335,1250000,INR,2026-08-12T11:42:00,CUST1064,paid,upi
ORD4257,59950,INR,2026-08-12T11:44:00,CUST1226,paid,upi
ORD4779,89900,INR,2026-08-12T11:44:00,CUST1072,paid,upi
ORD4930,75050,INR,2026-08-12T12:10:00,CUST1353,paid,card
ORD4582,59999,INR,2026-08-12T12:12:00,CUST1030,paid,upi
ORD4797,19999,INR,2026-08-12T12:14:00,CUST1302,paid,upi
ORD4286,59900,INR,2026-08-12T12:23:00,CUST1207,paid,card
ORD4424,34999,INR,2026-08-12T12:23:00,CUST1079,paid,upi
ORD4640,45099,INR,2026-08-12T12:26:00,CUST1283,paid,upi
ORD4890,49999,INR,2026-08-12T12:27:00,CUST1027,paid,card
ORD4083,24999,INR,2026-08-12T12:37:00,CUST1372,paid,card
ORD4975,19900,INR,2026-08-12T12:48:00,CUST1330,paid,netbanking
ORD4682,49900,INR,2026-08-12T12:51:00,CUST1316,paid,upi
ORD4368,29950,INR,2026-08-12T13:14:00,CUST1319,paid,card
ORD4684,34900,INR,2026-08-12T13:38:00,CUST1109,paid,upi
ORD4627,59900,INR,2026-08-12T13:48:00,CUST1031,paid,card
ORD4719,899900,INR,2026-08-12T13:52:00,CUST1270,paid,upi
ORD4520,899900,INR,2026-08-12T14:02:00,CUST1383,paid,netbanking
ORD4344,120000,INR,2026-08-12T14:16:00,CUST1260,paid,upi
ORD4497,34900,INR,2026-08-12T14:18:00,CUST1100,paid,card
ORD4785,575000,INR,2026-08-12T14:23:00,CUST1003,paid,upi
ORD4896,45000,INR,2026-08-12T14:27:00,CUST1143,paid,upi
ORD4721,89900,INR,2026-08-12T15:08:00,CUST1161,paid,upi
ORD4841,29900,INR,2026-08-12T15:09:00,CUST1073,paid,card
ORD4462,59900,INR,2026-08-12T15:15:00,CUST1020,paid,card
ORD4922,24999,INR,2026-08-12T15:23:00,CUST1154,paid,upi
ORD4954,59900,INR,2026-08-12T15:41:00,CUST1322,paid,card
ORD4849,29900,INR,2026-08-12T16:23:00,CUST1016,paid,card
ORD4747,19900,INR,2026-08-12T16:36:00,CUST1383,paid,upi
ORD4690,899900,INR,2026-08-12T16:37:00,CUST1182,paid,upi
ORD4213,24999,INR,2026-08-12T16:42:00,CUST1198,paid,upi
ORD4724,45000,INR,2026-08-12T16:42:00,CUST1160,paid,card
ORD4784,45099,INR,2026-08-12T16:48:00,CUST1233,paid,card
ORD4772,24900,INR,2026-08-12T16:55:00,CUST1083,paid,card
ORD4292,19900,INR,2026-08-12T16:58:00,CUST1320,paid,wallet
ORD4633,34900,INR,2026-08-12T17:16:00,CUST1037,paid,upi
ORD4761,89950,INR,2026-08-12T17:16:00,CUST1289,paid,upi
ORD4148,19950,INR,2026-08-12T17:20:00,CUST1118,paid,upi
ORD4606,49900,INR,2026-08-12T17:32:00,CUST1275,paid,upi
ORD4085,59900,INR,2026-08-12T17:38:00,CUST1087,paid,upi
ORD4283,575000,INR,2026-08-12T17:46:00,CUST1144,paid,netbanking
ORD4758,59900,INR,2026-08-12T18:00:00,CUST1390,paid,upi
ORD4119,19900,INR,2026-08-12T18:09:00,CUST1106,paid,upi
ORD4152,899900,INR,2026-08-12T18:24:00,CUST1138,paid,upi
ORD4363,59999,INR,2026-08-12T18:25:00,CUST1037,paid,upi
ORD4859,120099,INR,2026-08-12T18:30:00,CUST1231,paid,card
ORD4319,75000,INR,2026-08-12T18:54:00,CUST1181,paid,upi
ORD4079,29999,INR,2026-08-12T19:04:00,CUST1378,paid,upi
ORD4158,19900,INR,2026-08-12T19:29:00,CUST1092,paid,upi
ORD4348,120000,INR,2026-08-12T19:43:00,CUST1259,paid,upi
ORD4274,575000,INR,2026-08-12T19:50:00,CUST1276,paid,upi
ORD4282,89999,INR,2026-08-12T19:54:00,CUST1241,paid,upi
ORD4629,49950,INR,2026-08-12T20:00:00,CUST1013,paid,upi
ORD4218,75000,INR,2026-08-12T20:05:00,CUST1167,paid,wallet
ORD4524,249900,INR,2026-08-12T20:22:00,CUST1229,paid,upi
ORD4985,89950,INR,2026-08-12T20:40:00,CUST1117,paid,card
ORD4143,29950,INR,2026-08-12T20:51:00,CUST1172,paid,upi
ORD4309,45050,INR,2026-08-12T20:52:00,CUST1200,paid,card
ORD4055,29900,INR,2026-08-12T21:04:00,CUST1358,paid,upi
ORD4706,34999,INR,2026-08-12T21:05:00,CUST1089,paid,card
ORD4780,19900,INR,2026-08-12T21:08:00,CUST1310,paid,upi
ORD4298,34950,INR,2026-08-12T21:23:00,CUST1324,paid,card
ORD4111,59999,INR,2026-08-12T21:26:00,CUST1348,paid,upi
ORD4798,899900,INR,2026-08-12T21:33:00,CUST1020,paid,upi
ORD4846,120099,INR,2026-08-12T21:35:00,CUST1031,paid,upi
ORD4410,24900,INR,2026-08-12T21:58:00,CUST1191,paid,netbanking
ORD4206,75000,INR,2026-08-12T21:59:00,CUST1324,paid,card
ORD4153,59999,INR,2026-08-13T08:20:00,CUST1067,paid,upi
ORD4179,19900,INR,2026-08-13T08:23:00,CUST1107,paid,netbanking
ORD4816,120050,INR,2026-08-13T08:45:00,CUST1181,paid,upi
ORD4547,399900,INR,2026-08-13T08:46:00,CUST1387,paid,upi
ORD4614,120050,INR,2026-08-13T08:46:00,CUST1165,paid,card
ORD4032,89900,INR,2026-08-13T08:47:00,CUST1116,paid,upi
ORD4489,45050,INR,2026-08-13T08:57:00,CUST1250,paid,upi
ORD4224,24950,INR,2026-08-13T09:10:00,CUST1147,paid,upi
ORD4242,89999,INR,2026-08-13T09:10:00,CUST1084,refunded,upi
ORD4259,34950,INR,2026-08-13T09:18:00,CUST1113,paid,upi
ORD4739,24999,INR,2026-08-13T09:31:00,CUST1021,paid,upi
ORD4730,19900,INR,2026-08-13T09:38:00,CUST1343,paid,upi
ORD4608,19900,INR,2026-08-13T09:46:00,CUST1397,paid,upi
ORD4867,34999,INR,2026-08-13T09:46:00,CUST1252,paid,upi
ORD4853,34950,INR,2026-08-13T09:51:00,CUST1246,paid,netbanking
ORD4715,34999,INR,2026-08-13T09:56:00,CUST1170,paid,netbanking
ORD4482,45000,INR,2026-08-13T10:18:00,CUST1145,paid,card
ORD4838,24999,INR,2026-08-13T10:25:00,CUST1136,paid,upi
ORD4904,89950,INR,2026-08-13T10:32:00,CUST1399,paid,upi
ORD4695,120099,INR,2026-08-13T10:33:00,CUST1069,paid,upi
ORD4063,49950,INR,2026-08-13T10:36:00,CUST1073,paid,card
ORD4262,120000,INR,2026-08-13T10:48:00,CUST1176,paid,card
ORD4195,75000,INR,2026-08-13T10:52:00,CUST1256,paid,netbanking
ORD4693,399900,INR,2026-08-13T10:56:00,CUST1216,paid,upi
ORD4104,34900,INR,2026-08-13T11:06:00,CUST1059,paid,upi
ORD4217,49900,INR,2026-08-13T11:16:00,CUST1360,paid,upi
ORD4876,575000,INR,2026-08-13T11:30:00,CUST1368,paid,upi
ORD4457,120000,INR,2026-08-13T11:39:00,CUST1091,paid,upi
ORD4330,59900,INR,2026-08-13T11:41:00,CUST1118,paid,netbanking
ORD4122,59900,INR,2026-08-13T12:05:00,CUST1348,paid,card
ORD4215,24950,INR,2026-08-13T12:07:00,CUST1075,paid,upi
ORD4263,34900,INR,2026-08-13T12:09:00,CUST1285,paid,netbanking
ORD4256,899900,INR,2026-08-13T12:35:00,CUST1074,paid,upi
ORD4412,45099,INR,2026-08-13T12:37:00,CUST1308,paid,upi
ORD4783,120000,INR,2026-08-13T12:42:00,CUST1363,paid,upi
ORD4210,59900,INR,2026-08-13T12:44:00,CUST1082,paid,upi
ORD4495,89900,INR,2026-08-13T12:44:00,CUST1182,paid,upi
ORD4268,49999,INR,2026-08-13T13:03:00,CUST1208,paid,upi
ORD4575,34900,INR,2026-08-13T13:11:00,CUST1131,paid,netbanking
ORD4237,249900,INR,2026-08-13T13:33:00,CUST1034,paid,upi
ORD4741,19900,INR,2026-08-13T13:38:00,CUST1121,paid,wallet
ORD4280,120000,INR,2026-08-13T13:45:00,CUST1357,paid,card
ORD4127,575000,INR,2026-08-13T13:53:00,CUST1224,paid,upi
ORD4829,24999,INR,2026-08-13T14:06:00,CUST1178,paid,card
ORD4623,59900,INR,2026-08-13T14:51:00,CUST1113,paid,upi
ORD4820,45050,INR,2026-08-13T15:10:00,CUST1037,paid,upi
ORD4121,19900,INR,2026-08-13T15:11:00,CUST1051,paid,card
ORD4708,59900,INR,2026-08-13T15:16:00,CUST1396,paid,card
ORD4996,1250000,INR,2026-08-13T15:35:00,CUST1190,paid,upi
ORD4978,24950,INR,2026-08-13T15:36:00,CUST1272,paid,card
ORD4293,45000,INR,2026-08-13T15:43:00,CUST1264,paid,card
ORD4984,49900,INR,2026-08-13T16:07:00,CUST1273,paid,upi
ORD4740,34900,INR,2026-08-13T16:19:00,CUST1342,paid,upi
ORD4334,59999,INR,2026-08-13T16:29:00,CUST1309,paid,card
ORD4679,59999,INR,2026-08-13T16:36:00,CUST1328,paid,upi
ORD4636,29900,INR,2026-08-13T16:40:00,CUST1296,paid,card
ORD4933,45000,INR,2026-08-13T16:45:00,CUST1371,paid,upi
ORD4522,75000,INR,2026-08-13T16:52:00,CUST1045,paid,upi
ORD4414,34900,INR,2026-08-13T16:59:00,CUST1034,paid,wallet
ORD4499,29900,INR,2026-08-13T16:59:00,CUST1067,paid,card
ORD4207,89999,INR,2026-08-13T17:05:00,CUST1347,paid,upi
ORD4757,29950,INR,2026-08-13T17:19:00,CUST1378,paid,card
ORD4000,120050,INR,2026-08-13T17:34:00,CUST1033,paid,card
ORD4995,24900,INR,2026-08-13T17:37:00,CUST1216,paid,upi
ORD4304,19900,INR,2026-08-13T18:04:00,CUST1094,paid,wallet
ORD4738,24900,INR,2026-08-13T18:10:00,CUST1042,paid,upi
ORD4844,89950,INR,2026-08-13T18:16:00,CUST1197,paid,card
ORD4189,249900,INR,2026-08-13T18:25:00,CUST1013,paid,card
ORD4619,59900,INR,2026-08-13T18:41:00,CUST1190,paid,upi
ORD4790,75000,INR,2026-08-13T18:49:00,CUST1132,paid,upi
ORD4716,24950,INR,2026-08-13T18:50:00,CUST1341,paid,upi
ORD4475,399900,INR,2026-08-13T20:01:00,CUST1332,paid,upi
ORD4373,249900,INR,2026-08-13T20:17:00,CUST1189,paid,upi
ORD4252,59900,INR,2026-08-13T20:38:00,CUST1205,paid,card
ORD4596,49900,INR,2026-08-13T20:39:00,CUST1148,paid,upi
ORD4801,19900,INR,2026-08-13T21:07:00,CUST1066,paid,upi
ORD4851,89950,INR,2026-08-13T21:12:00,CUST1280,paid,upi
ORD4983,89950,INR,2026-08-13T21:19:00,CUST1183,paid,upi
ORD4699,59999,INR,2026-08-13T21:26:00,CUST1339,paid,card
ORD4271,49900,INR,2026-08-13T21:29:00,CUST1278,paid,card
ORD4261,59900,INR,2026-08-13T21:34:00,CUST1152,paid,upi
ORD4120,89999,INR,2026-08-13T21:35:00,CUST1274,paid,upi
ORD4061,45050,INR,2026-08-13T21:44:00,CUST1299,paid,card
ORD4290,249900,INR,2026-08-13T21:50:00,CUST1037,paid,netbanking
ORD4865,249900,INR,2026-08-14T08:00:00,CUST1008,paid,upi
ORD4014,89900,INR,2026-08-14T08:04:00,CUST1208,paid,wallet
ORD4131,249900,INR,2026-08-14T08:11:00,CUST1150,paid,card
ORD4525,45000,INR,2026-08-14T08:19:00,CUST1175,paid,upi
ORD4137,49900,INR,2026-08-14T08:29:00,CUST1266,paid,card
ORD4529,29900,INR,2026-08-14T08:33:00,CUST1349,paid,upi
ORD4638,24900,INR,2026-08-14T08:40:00,CUST1234,paid,upi
ORD4949,49999,INR,2026-08-14T08:44:00,CUST1225,paid,upi
ORD4527,34950,INR,2026-08-14T08:50:00,CUST1162,paid,netbanking
ORD4907,59900,INR,2026-08-14T08:52:00,CUST1187,paid,upi
ORD4583,75000,INR,2026-08-14T08:56:00,CUST1354,paid,upi
ORD4378,49900,INR,2026-08-14T08:58:00,CUST1227,paid,upi
ORD4161,45000,INR,2026-08-14T09:08:00,CUST1309,paid,upi
ORD4830,45000,INR,2026-08-14T09:11:00,CUST1255,paid,card
ORD4049,89950,INR,2026-08-14T09:29:00,CUST1375,paid,card
ORD4073,575000,INR,2026-08-14T09:33:00,CUST1188,paid,card
ORD4678,75000,INR,2026-08-14T09:50:00,CUST1206,paid,upi
ORD4589,45000,INR,2026-08-14T10:01:00,CUST1118,paid,card
ORD4068,19900,INR,2026-08-14T10:11:00,CUST1023,paid,upi
ORD4273,249900,INR,2026-08-14T10:14:00,CUST1088,paid,card
ORD4318,899900,INR,2026-08-14T10:51:00,CUST1122,paid,upi
ORD4308,75099,INR,2026-08-14T11:08:00,CUST1226,paid,card
ORD4980,249900,INR,2026-08-14T11:36:00,CUST1313,paid,upi
ORD4505,75000,INR,2026-08-14T11:43:00,CUST1348,paid,card
ORD4555,49900,INR,2026-08-14T11:44:00,CUST1309,paid,upi
ORD4463,899900,INR,2026-08-14T11:48:00,CUST1302,paid,card
